Wed	VBN
27	CD
Nov	NNP
2002	CD
at	IN
least	JJS
,	,
DuHamel	NNP
said	VBD
,	,
adding	VBG
that	IN
cleaning	NN
crews	NNS
were	VBD
on	IN
the	DT
scene	NN
with	IN
anti-viral	JJ
agents	NNS
-LSB-	-LRB-
disinfectants	NNS
?	.
-RSB-	-RRB-
.	.
Patients	NNS
walking	VBG
into	IN
emergency	NN
were	VBD
told	VBN
about	IN
the	DT
situation	NN
upon	IN
arrival	NN
and	CC
,	,
if	IN
their	PRP$
condition	NN
was	VBD
stable	JJ
,	,
asked	VBD
to	TO
go	VB
to	TO
another	DT
hospital	NN
.	.
Those	DT
who	WP
were	VBD
unable	JJ
to	TO
go	VB
to	TO
another	DT
facility	NN
would	MD
be	VB
treated	VBN
,	,
the	DT
hospital	NN
said	VBD
in	IN
a	DT
news	NN
release	NN
.	.
Winter	NNP
vomiting	VBG
disease	NN
is	VBZ
an	DT
infection	NN
caused	VBN
by	IN
a	DT
virus	NN
commonly	RB
transmitted	VBN
from	IN
person	NN
to	TO
person	NN
in	IN
cold	JJ
weather	NN
,	,
when	WRB
people	NNS
are	VBP
indoors	RB
more	RBR
often	RB
and	CC
in	IN
closer	JJR
contact	NN
.	.
Symptoms	NNS
include	VBP
severe	JJ
nausea	NN
and	CC
vomiting	VBG
that	IN
can	MD
last	VB
between	IN
24	CD
and	CC
48	CD
hours	NNS
.	.
DuHamel	NNP
said	VBD
the	DT
virus	NN
is	VBZ
not	RB
life-threatening	JJ
and	CC
is	VBZ
similar	JJ
to	TO
the	DT
Norwalk	NNP
virus	NN
,	,
which	WDT
has	VBZ
made	VBN
headlines	NNS
recently	RB
for	IN
sickening	JJ
hundreds	NNS
of	IN
passengers	NNS
on	IN
the	DT
Florida-based	JJ
cruise	NN
ship	NN
Amsterdam	NNP
.	.
-LSB-	-LRB-
As	IN
has	VBZ
been	VBN
repeatedly	RB
stated	VBN
in	IN
ProMED-mail	NNP
,	,
``	``
winter	NN
vomiting	VBG
disease	NN
''	''
is	VBZ
a	DT
misnomer	NN
.	.
Outbreaks	NNS
in	IN
the	DT
UK	NNP
and	CC
Ireland	NNP
have	VBP
occurred	VBN
throughout	IN
the	DT
year	NN
in	IN
hospitals	NNS
,	,
health	NN
care	NN
facilities	NNS
,	,
and	CC
schools	NNS
.	.
In	IN
North	NNP
America	NNP
outbreaks	NNS
on	IN
cruise	NN
ships	NNS
have	VBP
occurred	VBN
during	IN
voyages	NNS
to	TO
Alaska	NNP
in	IN
the	DT
summer	NN
and	CC
to	TO
Caribbean	NNP
destinations	NNS
in	IN
the	DT
winter	NN
.	.
Density	NN
and	CC
hygiene	NN
considerations	NNS
are	VBP
probably	RB
the	DT
relevant	JJ
determining	VBG
factors	NNS
.	.
Winter	NNP
vomiting	VBG
disease	NN
is	VBZ
caused	VBN
by	IN
infection	NN
with	IN
a	DT
Norwalk-like	JJ
virus	NN
,	,
although	IN
this	DT
is	VBZ
seldom	RB
confirmed	VBN
microbiologically	RB
.	.
Norwalk-like	JJ
viruses	NNS
are	VBP
a	DT
heterogenous	JJ
group	NN
of	IN
caliciviruses	NNS
that	WDT
is	VBZ
now	RB
designated	VBN
as	IN
the	DT
genus	NN
_	CD
Norovirus	NNP
_	NN
.	.
-	:
Mod.CP	NN
-RSB-	-RRB-
--	:
ProMED-mail	JJ
<promed@promedmail.org>	NN
-------------------------------------------------	CD
.	.
The	DT
Minas	NNP
Gerais	NNP
State	NNP
Secretary	NNP
of	IN
Health	NNP
confirms	VBZ
16	B-VIC
cases	I-VIC
-LRB-	-LRB-
8	CD
fatal	JJ
-RRB-	-RRB-
due	JJ
to	TO
hantavirus	NN
infection	NN
in	IN
the	DT
state	NN
so	RB
far	RB
in	IN
2003	CD
,	,
with	IN
another	B-VIC
6	I-VIC
suspect	I-VIC
cases	I-VIC
under	IN
investigation	NN
.	.
The	DT
results	NNS
of	IN
confirmatory	JJ
laboratory	NN
tests	NNS
will	MD
be	VB
available	JJ
in	IN
10	CD
days	NNS
.	.
In	IN
all	DT
of	IN
2002	CD
there	EX
were	VBD
14	B-VIC
cases	I-VIC
with	IN
7	CD
deaths	NNS
.	.
The	DT
outbreak	NN
is	VBZ
being	VBG
studied	VBN
by	IN
specialists	NNS
from	IN
the	DT
Instituto	NNP
Adolfo	NNP
Lutz	NNP
of	IN
Sao	NNP
Paulo	NNP
.	.
two	CD
of	IN
them	PRP
from	IN
the	DT
same	JJ
city	NN
office	NN
building	NN
,	,
health	NN
authorities	NNS
said	VBD
today	NN
.	.
Victoria	NNP
's	POS
Chief	NNP
Health	NNP
Officer	NNP
Dr	NNP
Graham	NNP
Rouch	NNP
said	VBD
the	DT
other	JJ
three	CD
patients	NNS
may	MD
also	RB
be	VB
linked	VBN
to	TO
the	DT
same	JJ
area	NN
of	IN
Melbourne	NNP
's	POS
Exhibition	NNP
Street	NNP
.	.
With	IN
the	DT
latest	JJS
outbreak	NN
,	,
Dr	NNP
Rouch	NNP
urged	VBD
city	NN
dwellers	NNS
,	,
office	NN
workers	NNS
and	CC
visitors	NNS
to	TO
be	VB
alert	JJ
to	TO
the	DT
signs	NNS
of	IN
the	DT
disease	NN
.	.
He	PRP
said	VBD
that	IN
two	CD
with	IN
the	DT
disease	NN
-	:
among	IN
three	CD
being	VBG
treated	VBN
in	IN
hospital	NN
-	:
worked	VBD
at	IN
222	CD
Exhibition	NNP
Street	NNP
.	.
One	CD
was	VBD
employed	VBN
by	IN
the	DT
Transport	NN
Accident	NNP
Commission	NNP
and	CC
the	DT
other	JJ
by	IN
the	DT
Victorian	JJ
Workcover	NNP
Authority	NNP
.	.
Staff	NN
and	CC
other	JJ
tenants	NNS
in	IN
the	DT
building	NN
have	VBP
been	VBN
given	VBN
information	NN
about	IN
the	DT
disease	NN
.	.
Dr	NNP
Rouch	NNP
said	VBD
the	DT
early	JJ
stages	NNS
of	IN
legionnaire	NN
's	POS
disease	NN
was	VBD
characterised	VBN
by	IN
flu-like	JJ
symptoms	NNS
,	,
including	VBG
headache	NN
,	,
fever	NN
,	,
muscle	NN
aches	NNS
and	CC
respiratory	JJ
problems	NNS
.	.
The	DT
most	RBS
usual	JJ
method	NN
of	IN
transmission	NN
of	IN
the	DT
infection	NN
was	VBD
via	IN
spray	NN
drift	NN
from	IN
air	NN
conditioning	NN
towers	NNS
.	.
He	PRP
said	VBD
Human	NNP
Services	NNP
Department	NNP
officials	NNS
took	VBD
samples	NNS
from	IN
cooling	VBG
towers	NNS
at	IN
222	CD
Exhibition	NNP
Street	NNP
and	CC
were	VBD
awaiting	VBG
confirmation	NN
of	IN
the	DT
results	NNS
.	.
He	PRP
said	VBD
the	DT
towers	NNS
had	VBD
been	VBN
disinfected	VBN
as	IN
a	DT
precaution	NN
.	.
Dr	NNP
Rouch	NNP
said	VBD
the	DT
recent	JJ
hot	JJ
weather	NN
in	IN
Melbourne	NNP
had	VBD
put	VBN
a	DT
considerable	JJ
extra	JJ
load	NN
on	IN
cooling	VBG
systems	NNS
,	,
`	``
which	WDT
may	MD
have	VB
provided	VBN
a	DT
better	JJR
environment	NN
for	IN
_	CD
Legionella	NN
_	CD
to	TO
multiply	VB
'	''
.	.
--	:
ProMED-mail	NNP
e-mail	NN
:	:
promed@promedmail.org......................................es	NNS
--	:
Department	NNP
of	IN
Crop	NNP
Sciences	NNPS
,	,
University	NNP
of	IN
Illinois	NNP
;	:
and	CC
G.	NNP
L.	NNP
Hartman	NNP
,	,
USDA	NNP
,	,
ARS	NNP
,	,
and	CC
Department	NNP
of	IN
Crop	NNP
Sciences	NNPS
,	,
University	NNP
of	IN
Illinois	NNP
,	,
1101	CD
W.	NNP
Peabody	NNP
Dr.	NNP
,	,
Urbana	NNP
61801	CD
.	.
Plant	NNP
Dis	NNP
.	.
84:100	RB
,	,
2000	CD
;	:
published	VBN
on-line	JJ
as	IN
D-1999-1117-01N	NN
1999	CD
.	.
Accepted	JJ
for	IN
publication	NN
12	CD
November	NNP
1999	CD
.	.
_	NNP
Stachybotrys	NNP
chartarum	NN
_	NN
-LRB-	-LRB-
Ehrenb	NN
.	.
ex	FW
Link	NN
-RRB-	-RRB-
S.J.	NNP
Hughes	NNP
was	VBD
isolated	VBN
from	IN
surface-disinfested	B-VIC
soybean	I-VIC
-LRB-	-LRB-
Glycine	B-VIC
max	I-VIC
-LRB-	-LRB-
L.	NN
-RRB-	-RRB-
Merr	NN
.	.
-RRB-	-RRB-
root	NN
lesions	NNS
.	.
The	DT
fungus	NN
was	VBD
cultured	VBN
on	IN
potato	NN
dextrose	NN
agar	NN
,	,
and	CC
its	PRP$
morphology	NN
was	VBD
examined	VBN
by	IN
light	NN
and	CC
environmental	JJ
scanning	NN
electron	NN
microscopy	NN
.	.
Conidiophores	NNS
were	VBD
determinate	JJ
,	,
macronematous	JJ
,	,
solitary	JJ
or	CC
in	IN
groups	NNS
,	,
and	CC
simple	JJ
or	CC
irregularly	JJ
branched	VBN
.	.
Phialides	NNS
occurred	VBD
in	IN
whorls	NNS
and	CC
were	VBD
obovate	NN
or	CC
ellipsoidal	NN
.	.
Conidia	NNP
were	VBD
unicellular	JJ
,	,
round	JJ
to	TO
ellipsoidal	JJ
,	,
5	CD
to	TO
13	CD
4	CD
to	TO
7	CD
m	NN
,	,
initially	RB
hyaline	NN
,	,
smooth-walled	JJ
,	,
and	CC
dark	JJ
brown	JJ
to	TO
black	JJ
and	CC
rough-walled	JJ
when	WRB
mature	JJ
.	.
A	DT
pure	JJ
culture	NN
obtained	VBN
from	IN
infected	B-VIC
soy-bean	I-VIC
roots	I-VIC
was	VBD
used	VBN
to	TO
test	VB
pathogenicity	NN
under	IN
greenhouse	NN
and	CC
growth-chamber	NN
conditions	NNS
.	.
_	NNP
S.	NNP
chartarum	NNP
_	NNP
was	VBD
grown	VBN
on	IN
sterilized	VBN
sorghum	NN
grain	NN
for	IN
2	CD
weeks	NNS
and	CC
placed	VBN
in	IN
soil	NN
2	CD
to	TO
3	CD
cm	NN
below	IN
sown	JJ
soybean	NN
seeds	NNS
.	.
Noninfested	JJ
sorghum	NN
grain	NN
was	VBD
used	VBN
as	IN
a	DT
control	NN
.	.
All	DT
soybean	NN
plants	NNS
inoculated	VBN
with	IN
_	CD
S.	NNP
chartarum	NNP
_	NNP
had	VBD
root	NN
lesions	NNS
ranging	VBG
from	IN
7	CD
to	TO
25	CD
mm	NN
21	CD
days	NNS
after	IN
sowing	NN
,	,
while	IN
control	NN
plants	NNS
did	VBD
not	RB
have	VB
any	DT
measurable	JJ
root	NN
rot	NN
.	.
The	DT
DNA	NN
sequence	NN
of	IN
the	DT
internal	JJ
transcribed	VBN
spacer	NN
-LRB-	-LRB-
ITS	NN
-RRB-	-RRB-
region	NN
was	VBD
100	CD
%	NN
identical	JJ
to	TO
_	VB
S.	NNP
chartarum	NNP
_	NNP
strain	NN
ATCC	NN
9182	CD
-LRB-	-LRB-
1	CD
-RRB-	-RRB-
but	CC
differed	VBD
from	IN
all	DT
published	VBN
sequences	NNS
of	IN
other	JJ
_	NN
Stachybotrys	NNS
_	VBP
and	CC
_	VBP
Memnoniella	NNP
_	CD
spp	NN
.	.
in	IN
Gen-Bank	NNP
-LRB-	-LRB-
1	LS
-RRB-	-RRB-
.	.
Polymerase	NN
chain	NN
reaction	NN
with	IN
_	CD
S.	NNP
chartarum	NNP
_	SYM
-	:
specific	JJ
primer	NN
StacR3	NN
and	CC
IT51	NN
-LRB-	-LRB-
1	CD
-RRB-	-RRB-
amplified	VBD
a	DT
198-bp	JJ
DNA	NN
fragment	NN
from	IN
the	DT
total	JJ
genomic	JJ
DNA	NN
.	.
The	DT
molecular	JJ
evidence	NN
further	RB
supports	VBZ
the	DT
identification	NN
of	IN
_	NNP
S.	NNP
chartarum	NNP
_	RB
isolated	VBD
from	IN
soybean	NN
.	.
This	DT
is	VBZ
the	DT
first	JJ
report	NN
of	IN
_	NNP
S.	NNP
chartarum	NNP
_	NNP
causing	VBG
soybean	NN
root	NN
rot	NN
.	.
Reference	NNP
:	:
R.	NNP
A.	NNP
Haugland	NNP
and	CC
J.	NNP
L.	NNP
Heckman	NNP
.	.
Mol	NNP
.	.
Cell	NN
.	.
Probes	NNS
12:387	CD
,	,
1998	CD
.	.
-LSB-	-LRB-
_	CD
Stachybotrys	NNS
chartarum	VBP
_	NN
also	RB
causes	VBZ
disease	NN
in	IN
humans	NNS
and	CC
animals	NNS
through	IN
the	DT
action	NN
of	IN
a	DT
number	NN
of	IN
mycotoxins	NNS
,	,
including	VBG
trichothecenes	NNS
.	.
The	DT
fungus	NN
also	RB
produces	VBZ
9-phenylspirodrimanes	NNS
and	CC
cyclosporin	NN
which	WDT
are	VBP
potent	JJ
immunosuppressive	JJ
agents	NNS
.	.
Two	CD
good	JJ
references	NNS
can	MD
be	VB
found	VBN
at	IN
the	DT
following	VBG
URLs	NNS
:	:
<	JJR
http://psychiatry.medscape.com/Medscape/GeneralMedicine/journal/public/mgm.journal.html	NN
>	JJR
<	JJR
http://www.scisoc.org/feature/stachybotrys/Top.html	NN
>	JJR
-	:
Mod	NN
.	.
DH	NN
-RSB-	-RRB-
...	:
dh/ds	NNS
------------------------------------	CD
.	.
Between	IN
29	CD
Apr	NN
and	CC
3	CD
May	NNP
2001	CD
,	,
158	CD
cases	NNS
of	IN
acute	JJ
dysentery	NN
have	VBP
been	VBN
registered	VBN
among	IN
patients	NNS
in	IN
the	DT
Kaluga	NNP
province	NN
psychiatric	JJ
hospital	NN
-LRB-	-LRB-
for	IN
692	CD
people	NNS
-RRB-	-RRB-
.	.
23	CD
people	NNS
have	VBP
been	VBN
hospitalized	VBN
.	.
The	DT
disease	NN
occurred	VBD
in	IN
mild	JJ
and	CC
moderate	JJ
to	TO
serious	JJ
forms	NNS
.	.
The	DT
diagnosis	NN
has	VBZ
been	VBN
confirmed	VBN
bacteriologically	RB
by	IN
isolation	NN
of	IN
strain	NN
of	IN
_	CD
Shigella	NN
flexneri	NN
_	CD
2a	NN
from	IN
66	CD
people	NNS
.	.
The	DT
outbreak	NN
is	VBZ
food-borne	JJ
and	CC
associated	VBN
with	IN
use	NN
of	IN
a	DT
curd	NN
pudding	NN
that	WDT
has	VBZ
been	VBN
prepared	VBN
with	IN
-LSB-	-LRB-
violation	NN
-RSB-	-RRB-
of	IN
-LSB-	-LRB-
proper	JJ
food	NN
preparation	NN
practices	NNS
-RSB-	-RRB-
in	IN
the	DT
hospital	NN
kitchen	NN
on	IN
27	CD
Apr	NN
2001	CD
.	.
The	DT
cook	NN
was	VBD
found	VBN
during	IN
bacteriological	JJ
investigation	NN
to	TO
be	VB
an	DT
active	JJ
-LSB-	-LRB-
carrier	NN
-RSB-	-RRB-
and	CC
was	VBD
supposed	VBN
to	TO
be	VB
the	DT
infectious	JJ
source	NN
.	.
Specialists	NNS
from	IN
the	DT
center	NN
for	IN
sanitary	JJ
and	CC
epidemiological	JJ
surveillance	NN
in	IN
Kaluga	NNP
province	NN
are	VBP
carrying	VBG
out	RP
an	DT
epidemic	JJ
investigation	NN
.	.
*****	NN
-LSB-	-LRB-
2	CD
-RSB-	-RRB-
Source	NN
:	:
ITAR-TASS	NNP
News	NNP
Agency	NNP
,	,
5	CD
May	NNP
2001	CD
-LSB-	-LRB-
edited	VBN
-RSB-	-RRB-
KALUGA	NNP
:	:
The	DT
dysentery	NN
outbreak	NN
among	IN
patients	NNS
of	IN
the	DT
province	NN
psychiatric	JJ
hospital	NN
has	VBZ
waned	VBN
.	.
Today	NN
49	CD
patients	NNS
are	VBP
in	IN
hospital	NN
.	.
On	IN
Friday	NNP
-LSB-	-LRB-
4	CD
May	NNP
2001	CD
-RSB-	-RRB-
there	EX
were	VBD
almost	RB
twice	RB
as	IN
many	JJ
patients	NNS
.	.
According	VBG
to	TO
Anatoly	NNP
Fadeev	NNP
,	,
chief	JJ
state	NN
sanitary	JJ
physician	NN
in	IN
Kaluga	NNP
province	NN
,	,
21	CD
patients	NNS
are	VBP
situated	VBN
in	IN
the	DT
infectious	JJ
department	NN
,	,
and	CC
28	CD
in	IN
the	DT
isolation	NN
ward	NN
.	.
9	CD
patients	NNS
have	VBP
a	DT
moderate	JJ
or	CC
serious	JJ
-LSB-	-LRB-
form	NN
-RSB-	-RRB-
of	IN
the	DT
disease	NN
.	.
For	IN
the	DT
7	CD
days	NNS
from	IN
the	DT
beginning	NN
of	IN
the	DT
outbreak	NN
more	RBR
than	IN
900	CD
people	NNS
,	,
who	WP
could	MD
be	VB
infected	VBN
,	,
have	VBP
been	VBN
observed	VBN
.	.
The	DT
cooks	NNS
were	VBD
a	DT
source	NN
of	IN
the	DT
infection	NN
,	,
said	VBD
Anatoly	NNP
Fadeev	NNP
.	.
At	IN
the	DT
present	JJ
time	NN
prophylactic	NN
and	CC
treatment	NN
measures	NNS
for	IN
localization	NN
and	CC
liquidation	NN
of	IN
the	DT
outbreak	NN
are	VBP
continuing	VBG
.	.
*****	NN
-LSB-	-LRB-
3	CD
-RSB-	-RRB-
Source	NN
:	:
Official	NNP
information	NN
from	IN
the	DT
Website	NN
of	IN
the	DT
Health	NNP
Ministry	NNP
of	IN
the	DT
Russian	JJ
Federation	NNP
-LRB-	-LRB-
Outbreaks	NNP
News	NNP
Website	NNP
,	,
in	IN
Russian	NNP
-RRB-	-RRB-
,	,
4	CD
May	NNP
2001	CD
-LSB-	-LRB-
edited	VBN
-RSB-	-RRB-
<	JJR
http://www.depart.drureg.ru/hotline/	CD
>	JJR
Between	IN
24	CD
Apr	NN
and	CC
1	CD
May	NNP
2001	CD
93	B-VIC
cases	I-VIC
of	IN
dysentery	NN
-LRB-	-LRB-
including	VBG
54	CD
children	NNS
under	IN
14	CD
years	NNS
of	IN
age	NN
-RRB-	-RRB-
have	VBP
been	VBN
registered	VBN
among	IN
residents	NNS
of	IN
Verkhnee	NNP
Lyukino	NNP
village	NN
-LRB-	-LRB-
345	CD
people	NNS
-RRB-	-RRB-
,	,
Blezinsky	NNP
region	NN
,	,
Udmurtskaya	NNP
Republic	NNP
.	.
The	DT
disease	NN
has	VBZ
mild	JJ
and	CC
moderate	JJ
to	TO
serious	JJ
course	NN
.	.
A	DT
bacteriological	JJ
diagnosis	NN
has	VBZ
been	VBN
obtained	VBN
for	IN
71	CD
people	NNS
:	:
a	DT
_	NN
Shigella	NN
sonnei	NN
_	CD
strain	NN
has	VBZ
been	VBN
isolated	VBN
from	IN
them	PRP
.	.
New	NNP
cases	NNS
have	VBP
not	RB
been	VBN
registered	VBN
since	IN
2	CD
May	NNP
2001	CD
.	.
The	DT
infectious	JJ
source	NN
is	VBZ
drinking	VBG
water	NN
infected	VBN
from	IN
the	DT
sewerage	NN
after	IN
a	DT
disaster	NN
in	IN
water	NN
supply	NN
on	IN
23	CD
Apr	NN
2001	CD
.	.
Specialists	NNS
from	IN
the	DT
center	NN
of	IN
the	DT
state	NN
sanitary	JJ
and	CC
epidemiological	JJ
