O 3:1 7:1 11:1 24:1 125:1 161:1 13590:1 Origin
I-DIS 11:1 24:1 26:1 67:1 286:1 2063:1 13593:1 HPAI
I-DIS 24:1 25:1 125:1 2015:1 2061:1 13594:1 strain
O 25:1 74:1 123:1 2013:1 2062:1 11603:1 after
O 26:1 72:1 124:1 2014:1 7922:1 11601:1 infecting
O 24:1 73:1 125:1 236:1 7920:1 11602:1 poultry
O 25:1 68:1 123:1 173:1 234:1 7921:1 in
O 17:1 66:1 124:1 171:1 235:1 13634:1 the
O 11:1 15:1 17:1 67:1 172:1 5117:1 13632:1 Gelderse
O 11:1 15:1 16:1 62:1 5115:1 13633:1 Valley
O 4:1 8:1 16:1 60:1 5116:1 .
O 3:1 7:1 11:1 44:1 570:1 5997:1 However
O 42:1 74:1 557:1 571:1 5998:1 ,
O 43:1 72:1 113:1 116:1 555:1 according
O 26:1 73:1 111:1 114:1 556:1 13640:1 to
O 17:1 24:1 112:1 115:1 13638:1 13643:1 virologist
O 11:1 15:1 17:1 25:1 1430:1 13639:1 13641:1 Prof
O 11:1 15:1 16:1 17:1 1428:1 2153:1 13642:1 Dr
O 11:1 15:1 16:1 17:1 1429:1 2151:1 6923:1 A.
O 11:1 15:1 16:1 125:1 161:1 2152:1 6921:1 Osterhaus
O 16:1 68:1 123:1 159:1 173:1 6922:1 of
O 17:1 66:1 124:1 160:1 171:1 6932:1 the
O 11:1 15:1 17:1 67:1 172:1 1697:1 6930:1 Erasmus
O 11:1 15:1 16:1 125:1 236:1 1695:1 6931:1 University
O 16:1 17:1 123:1 234:1 1696:1 13646:1 in
O 11:1 15:1 44:1 124:1 235:1 13644:1 Rotterdam
O 16:1 42:1 914:1 4829:1 13645:1 ,
O 26:1 43:1 912:1 1253:1 4827:1 his
O 24:1 668:1 671:1 913:1 1251:1 4828:1 group
O 25:1 572:1 666:1 669:1 1252:1 3818:1 have
O 89:1 570:1 667:1 670:1 3816:1 previously
O 50:1 87:1 571:1 3817:1 13649:1 -LRB-
O 48:1 88:1 104:1 350:1 13647:1 1-2
O 49:1 102:1 125:1 348:1 11336:1 13648:1 years
O 95:1 103:1 123:1 349:1 11334:1 ago
O 93:1 110:1 124:1 2216:1 11335:1 -RRB-
O 68:1 94:1 108:1 173:1 2214:1 found
B-DIS 17:1 66:1 109:1 171:1 2215:1 13595:1 the
I-DIS 11:1 15:1 26:1 67:1 172:1 13593:1 13598:1 HPAI
I-DIS 11:1 16:1 24:1 26:1 86:1 13594:1 13596:1 H7N7
I-DIS 24:1 25:1 26:1 84:1 2858:1 13597:1 virus
I-DIS 24:1 25:1 85:1 125:1 236:1 2856:1 type
O 25:1 74:1 123:1 234:1 2857:1 13652:1 in
O 72:1 104:1 124:1 235:1 8702:1 13650:1 migrating
O 73:1 102:1 131:1 134:1 8700:1 13651:1 ducks
O 26:1 103:1 129:1 132:1 8701:1 9872:1 and
O 24:1 62:1 130:1 133:1 9870:1 waterfowl
O 4:1 8:1 25:1 60:1 9871:1 .
O 3:1 7:1 11:1 83:1 846:1 3714:1 9773:1 It
O 81:1 152:1 847:1 3715:1 5699:1 9771:1 seems
O 82:1 125:1 150:1 515:1 5697:1 9772:1 likely
O 123:1 151:1 152:1 513:1 3404:1 5698:1 that
O 26:1 124:1 150:1 514:1 3402:1 9872:1 wild
O 24:1 151:1 671:1 1052:1 3403:1 9870:1 waterfowl
O 25:1 68:1 287:1 669:1 1050:1 9871:1 are
O 26:1 66:1 285:1 670:1 1051:1 6422:1 a
O 24:1 67:1 125:1 161:1 286:1 6420:1 reservoir
O 25:1 68:1 123:1 159:1 173:1 6421:1 of
B-DIS 26:1 66:1 86:1 124:1 160:1 171:1 the
I-DIS 24:1 62:1 67:1 84:1 172:1 virus
O 4:1 8:1 25:1 60:1 85:1 .
O 3:1 7:1 11:1 26:1 86:1 150:1 11505:1 Similar
B-DIS 24:1 84:1 104:1 151:1 3713:1 11506:1 virus
O 25:1 85:1 89:1 102:1 3711:1 strains
O 26:1 87:1 103:1 3712:1 13655:1 -LRB-
O 11:1 24:1 44:1 88:1 13653:1 H7N1
O 25:1 26:1 42:1 13654:1 13658:1 ,
O 11:1 24:1 43:1 95:1 13656:1 H7N3
O 25:1 93:1 668:1 671:1 13657:1 -RRB-
O 94:1 140:1 296:1 666:1 669:1 have
O 138:1 140:1 294:1 667:1 670:1 1784:1 been
O 125:1 138:1 139:1 236:1 295:1 1782:1 isolated
O 17:1 123:1 139:1 234:1 1783:1 5681:1 in
O 11:1 15:1 124:1 125:1 235:1 5186:1 5679:1 Italy
O 16:1 68:1 123:1 173:1 5184:1 5680:1 over
O 66:1 124:1 152:1 171:1 5185:1 5720:1 the
O 50:1 67:1 150:1 172:1 554:1 5718:1 past
O 48:1 104:1 151:1 350:1 552:1 5719:1 4
O 49:1 102:1 125:1 206:1 348:1 553:1 years
O 26:1 103:1 123:1 204:1 349:1 7922:1 from
O 24:1 104:1 124:1 205:1 7920:1 13613:1 poultry
O 25:1 32:1 102:1 338:1 7921:1 13611:1 farms
O 30:1 103:1 125:1 236:1 336:1 13612:1 ;
O 17:1 31:1 123:1 234:1 337:1 5681:1 in
O 11:1 15:1 26:1 124:1 235:1 5679:1 13661:1 Italy
O 16:1 24:1 104:1 5680:1 7673:1 13659:1 turkey
O 25:1 102:1 668:1 671:1 7671:1 13660:1 flocks
O 103:1 572:1 666:1 669:1 1442:1 7672:1 have
O 140:1 296:1 570:1 667:1 670:1 1440:1 also
O 104:1 138:1 294:1 571:1 1441:1 6998:1 been
O 102:1 125:1 139:1 295:1 533:1 6996:1 reservoirs
O 68:1 103:1 123:1 173:1 531:1 6997:1 for
B-DIS 26:1 66:1 86:1 124:1 171:1 532:1 the
I-DIS 24:1 62:1 67:1 84:1 172:1 virus
O 4:1 8:1 25:1 60:1 85:1 .
O 3:1 7:1 11:1 63:1 66:1 152:1 260:1 The
O 26:1 64:1 67:1 150:1 258:1 548:1 total
O 24:1 125:1 151:1 161:1 259:1 546:1 number
O 25:1 123:1 159:1 547:1 572:1 13664:1 of
O 124:1 140:1 160:1 570:1 731:1 13662:1 seriously
O 104:1 138:1 571:1 729:1 1190:1 13663:1 suspected
O 102:1 125:1 139:1 161:1 730:1 1188:1 outbreaks
O 26:1 103:1 123:1 159:1 1189:1 13667:1 of
B-DIS 24:1 124:1 160:1 671:1 13665:1 13670:1 fowl
I-DIS 25:1 89:1 503:1 669:1 13666:1 13668:1 plague
O 87:1 501:1 572:1 670:1 827:1 13669:1 -LSB-
B-DIS 88:1 152:1 502:1 570:1 825:1 8249:1 highly
I-DIS 150:1 152:1 571:1 826:1 8247:1 8252:1 pathogenic
I-DIS 26:1 150:1 151:1 6869:1 8248:1 8250:1 avian
I-DIS 24:1 32:1 151:1 1274:1 6867:1 8251:1 influenza
O 25:1 26:1 30:1 1272:1 6868:1 13595:1 --
B-DIS 11:1 24:1 31:1 95:1 641:1 1273:1 13593:1 HPAI
O 25:1 83:1 93:1 479:1 639:1 13594:1 -RSB-
O 81:1 94:1 477:1 572:1 640:1 11177:1 is
O 50:1 82:1 245:1 478:1 570:1 11175:1 currently
O 44:1 48:1 243:1 571:1 11176:1 15
O 42:1 49:1 125:1 161:1 244:1 ,
O 43:1 123:1 159:1 821:1 824:1 of
O 50:1 124:1 160:1 819:1 822:1 1892:1 which
O 48:1 671:1 820:1 823:1 1052:1 1890:1 5
O 49:1 125:1 236:1 669:1 1050:1 1891:1 are
O 123:1 152:1 234:1 670:1 1051:1 13673:1 in
O 89:1 124:1 150:1 235:1 13671:1 non-commercial
O 87:1 151:1 842:1 13672:1 -LRB-
O 26:1 88:1 840:1 13676:1 ``
O 24:1 841:1 875:1 13674:1 hobby
O 25:1 26:1 873:1 3653:1 13675:1 ''
O 24:1 95:1 874:1 3651:1 management
O 25:1 93:1 104:1 3652:1 13679:1 -RRB-
O 62:1 94:1 102:1 13677:1 holdings
O 4:1 8:1 60:1 103:1 13678:1 .
O 3:1 7:1 11:1 68:1 123:1 173:1 5535:1 Since
O 26:1 66:1 124:1 171:1 2474:1 5536:1 the
O 24:1 67:1 125:1 161:1 172:1 2472:1 beginning
O 25:1 68:1 123:1 159:1 173:1 2473:1 of
O 66:1 124:1 152:1 160:1 171:1 2399:1 the
O 44:1 67:1 150:1 172:1 2397:1 epidemic
O 42:1 50:1 151:1 2398:1 13682:1 ,
O 43:1 48:1 104:1 13679:1 13680:1 243
O 49:1 102:1 668:1 671:1 13677:1 13681:1 holdings
O 103:1 140:1 296:1 666:1 669:1 13678:1 have
O 138:1 140:1 294:1 667:1 670:1 2216:1 been
O 138:1 139:1 295:1 572:1 2214:1 13685:1 found
O 139:1 152:1 570:1 1931:1 2215:1 13683:1 definitely
O 44:1 150:1 571:1 1929:1 13684:1 infected
O 42:1 125:1 151:1 161:1 1930:1 ,
O 43:1 123:1 159:1 821:1 824:1 of
O 50:1 124:1 160:1 819:1 822:1 7349:1 which
O 48:1 110:1 203:1 820:1 823:1 7347:1 19
O 49:1 108:1 140:1 201:1 1397:1 7348:1 were
O 109:1 125:1 138:1 202:1 770:1 1395:1 diagnosed
O 123:1 139:1 152:1 768:1 1396:1 13673:1 on
O 89:1 124:1 150:1 769:1 13671:1 non-commercial
O 87:1 151:1 842:1 13672:1 -LRB-
O 26:1 88:1 840:1 13676:1 ``
O 24:1 841:1 875:1 13674:1 hobby
O 25:1 95:1 873:1 13675:1 ''
O 93:1 104:1 874:1 13679:1 -RRB-
O 62:1 94:1 102:1 13677:1 holdings
O 4:1 8:1 60:1 103:1 13678:1 .
O 3:1 7:1 48:1 50:1 5666:1 13686:1 21.0
O 48:1 49:1 152:1 5664:1 13687:1 13691:1 million
O 11:1 49:1 104:1 150:1 410:1 5665:1 13689:1 AI-susceptible
O 102:1 151:1 408:1 668:1 671:1 13690:1 animals
O 103:1 140:1 296:1 409:1 666:1 669:1 have
O 138:1 140:1 294:1 667:1 670:1 11909:1 been
O 138:1 139:1 295:1 572:1 1328:1 11907:1 culled
O 139:1 570:1 572:1 1326:1 1331:1 11908:1 so
O 62:1 570:1 571:1 1327:1 1329:1 far
O 4:1 8:1 60:1 571:1 1330:1 .
O 3:1 7:1 11:1 150:1 152:1 13692:1 13697:1 Several
O 150:1 151:1 152:1 3221:1 13693:1 13695:1 western
O 11:1 104:1 150:1 151:1 3219:1 3890:1 13696:1 European
O 102:1 151:1 671:1 1052:1 3220:1 3888:1 countries
O 103:1 125:1 669:1 770:1 1050:1 3889:1 are
O 123:1 152:1 670:1 768:1 1051:1 13700:1 on
O 124:1 150:1 152:1 769:1 1475:1 13698:1 red
O 125:1 150:1 151:1 158:1 1473:1 13699:1 alert
O 68:1 123:1 151:1 156:1 1022:1 1474:1 as
O 66:1 124:1 152:1 157:1 1020:1 2399:1 an
O 67:1 125:1 150:1 161:1 1021:1 2397:1 epidemic
O 123:1 151:1 159:1 572:1 827:1 2398:1 of
B-DIS 124:1 152:1 160:1 570:1 825:1 830:1 highly
I-DIS 26:1 150:1 571:1 826:1 828:1 7367:1 contagious
I-DIS 24:1 26:1 151:1 829:1 7079:1 7365:1 bird
I-DIS 24:1 25:1 32:1 1274:1 7077:1 7366:1 flu
O 25:1 30:1 821:1 824:1 1272:1 7078:1 --
O 31:1 83:1 293:1 819:1 822:1 1273:1 which
O 81:1 291:1 572:1 820:1 823:1 13703:1 has
O 82:1 140:1 292:1 570:1 4415:1 13701:1 reportedly
O 50:1 138:1 571:1 2609:1 4413:1 13702:1 killed
O 26:1 48:1 139:1 1034:1 2607:1 4414:1 one
O 24:1 49:1 125:1 1032:1 2015:1 2608:1 person
O 25:1 74:1 123:1 1033:1 2013:1 13706:1 after
O 68:1 72:1 124:1 173:1 2014:1 13704:1 crossing
O 66:1 73:1 104:1 171:1 3317:1 13705:1 the
O 26:1 67:1 102:1 172:1 3315:1 3365:1 species
O 24:1 32:1 103:1 1274:1 3316:1 3363:1 barrier
O 25:1 30:1 110:1 1272:1 2618:1 3364:1 --
O 31:1 108:1 113:1 116:1 1273:1 2616:1 continued
O 109:1 111:1 114:1 611:1 2617:1 3596:1 to
O 112:1 115:1 609:1 914:1 1823:1 3594:1 take
O 26:1 610:1 912:1 1821:1 3595:1 8741:1 its
O 24:1 125:1 770:1 913:1 1822:1 8739:1 toll
O 25:1 123:1 152:1 768:1 6890:1 8740:1 on
O 11:1 124:1 131:1 134:1 150:1 769:1 6888:1 Dutch
O 129:1 132:1 151:1 152:1 6889:1 13709:1 and
O 11:1 26:1 130:1 133:1 150:1 7922:1 13707:1 Belgian
O 24:1 104:1 151:1 7920:1 13613:1 13708:1 poultry
O 25:1 62:1 102:1 7921:1 13611:1 farms
O 4:1 8:1 60:1 103:1 13612:1 .
O 3:1 7:1 11:1 17:1 63:1 66:1 3293:1 The
O 11:1 15:1 64:1 67:1 131:1 134:1 3291:1 Netherlands
O 16:1 17:1 129:1 132:1 3292:1 13712:1 and
O 11:1 15:1 110:1 130:1 133:1 5039:1 13710:1 Belgium
O 16:1 108:1 125:1 770:1 5037:1 13711:1 went
O 74:1 109:1 123:1 768:1 5038:1 13715:1 on
O 72:1 104:1 124:1 769:1 10898:1 13713:1 slaughtering
O 73:1 102:1 125:1 236:1 10896:1 13714:1 chickens
O 68:1 103:1 123:1 234:1 287:1 10897:1 in
O 26:1 66:1 124:1 235:1 285:1 13718:1 a
O 24:1 67:1 113:1 116:1 286:1 13716:1 bid
O 25:1 111:1 114:1 611:1 6503:1 13717:1 to
O 68:1 112:1 115:1 173:1 609:1 6501:1 prevent
O 26:1 66:1 171:1 610:1 833:1 6502:1 the
O 24:1 67:1 125:1 161:1 172:1 831:1 spread
O 25:1 68:1 123:1 159:1 173:1 832:1 of
B-DIS 66:1 124:1 152:1 160:1 171:1 8252:1 the
I-DIS 26:1 67:1 150:1 172:1 6869:1 8250:1 avian
I-DIS 24:1 44:1 151:1 6867:1 8251:1 influenza
O 25:1 42:1 131:1 134:1 6868:1 ,
O 43:1 68:1 129:1 132:1 173:1 and
O 17:1 66:1 130:1 133:1 171:1 3293:1 the
O 11:1 15:1 67:1 110:1 172:1 3291:1 13721:1 Netherlands
O 16:1 68:1 108:1 1022:1 3292:1 13719:1 ordered
O 26:1 66:1 109:1 1020:1 1340:1 13720:1 an
O 24:1 67:1 113:1 116:1 1021:1 1338:1 investigation
O 25:1 111:1 114:1 611:1 1339:1 9374:1 to
O 68:1 112:1 115:1 173:1 609:1 9372:1 assess
O 26:1 66:1 171:1 610:1 6914:1 9373:1 the
O 24:1 67:1 125:1 172:1 770:1 6912:1 impact
O 25:1 104:1 123:1 768:1 1049:1 6913:1 on
O 102:1 124:1 125:1 161:1 769:1 1047:1 people
O 68:1 103:1 123:1 159:1 173:1 1048:1 of
O 66:1 124:1 152:1 160:1 171:1 10118:1 the
O 26:1 67:1 150:1 172:1 743:1 10116:1 viral
O 24:1 44:1 151:1 741:1 10117:1 disease
O 25:1 42:1 742:1 821:1 824:1 ,
O 43:1 83:1 479:1 819:1 822:1 which
O 81:1 477:1 572:1 820:1 823:1 827:1 is
B-DIS 82:1 152:1 478:1 570:1 825:1 830:1 highly
I-DIS 113:1 116:1 150:1 571:1 826:1 828:1 contagious
O 104:1 111:1 114:1 151:1 829:1 10898:1 to
O 44:1 102:1 112:1 115:1 10896:1 chickens
O 42:1 103:1 104:1 8696:1 10897:1 ,
O 43:1 44:1 102:1 8694:1 turkeys
O 42:1 103:1 104:1 8695:1 8702:1 ,
O 43:1 44:1 102:1 8700:1 ducks
O 42:1 103:1 131:1 134:1 8701:1 ,
O 43:1 129:1 132:1 149:1 152:1 and
O 104:1 130:1 133:1 147:1 150:1 248:1 other
O 62:1 102:1 148:1 151:1 246:1 birds
O 4:1 8:1 60:1 103:1 247:1 .
O 3:1 7:1 11:1 15:1 131:1 134:1 3294:1 Germany
O 16:1 17:1 129:1 132:1 3295:1 5693:1 and
O 11:1 15:1 44:1 130:1 133:1 5691:1 France
O 16:1 42:1 821:1 824:1 5692:1 ,
O 43:1 671:1 819:1 822:1 10961:1 which
O 104:1 669:1 820:1 823:1 10959:1 13724:1 share
O 102:1 125:1 398:1 670:1 10960:1 13722:1 borders
O 68:1 103:1 123:1 173:1 396:1 13723:1 with
O 17:1 66:1 124:1 171:1 397:1 3293:1 the
O 11:1 15:1 67:1 131:1 134:1 172:1 3291:1 Netherlands
O 16:1 17:1 129:1 132:1 3292:1 13712:1 and
O 11:1 15:1 44:1 130:1 133:1 13710:1 Belgium
O 16:1 42:1 110:1 203:1 13711:1 ,
O 43:1 108:1 201:1 572:1 1442:1 were
O 109:1 125:1 202:1 570:1 770:1 1440:1 also
O 26:1 123:1 571:1 768:1 1441:1 13727:1 on
O 24:1 124:1 125:1 769:1 3626:1 13725:1 guard
O 25:1 68:1 123:1 287:1 3624:1 13726:1 against
O 66:1 124:1 152:1 285:1 2687:1 3625:1 a
O 26:1 67:1 150:1 286:1 833:1 2685:1 possible
O 24:1 125:1 151:1 161:1 831:1 2686:1 spread
O 25:1 68:1 123:1 159:1 173:1 832:1 of
O 26:1 66:1 124:1 160:1 171:1 13730:1 the
O 24:1 44:1 67:1 172:1 13728:1 ailment
O 25:1 42:1 821:1 824:1 13729:1 ,
O 43:1 83:1 293:1 819:1 822:1 which
O 81:1 291:1 572:1 820:1 823:1 3806:1 has
O 82:1 140:1 292:1 570:1 1025:1 3804:1 already
O 138:1 571:1 572:1 1023:1 3805:1 13301:1 caused
O 50:1 139:1 570:1 1024:1 3512:1 13299:1 nearly
O 48:1 50:1 571:1 3510:1 5666:1 13300:1 20
O 48:1 49:1 104:1 3511:1 5664:1 10898:1 million
O 49:1 102:1 113:1 116:1 5665:1 10896:1 chickens
O 103:1 111:1 114:1 611:1 734:1 10897:1 to
O 112:1 115:1 140:1 609:1 732:1 11909:1 be
O 62:1 138:1 610:1 733:1 11907:1 culled
O 4:1 8:1 60:1 139:1 11908:1 .
O 3:1 7:1 11:1 102:1 671:1 4463:1 4668:1 Experts
O 103:1 125:1 515:1 669:1 4461:1 4669:1 say
O 68:1 123:1 173:1 513:1 670:1 4462:1 that
O 66:1 124:1 152:1 171:1 514:1 5711:1 the
O 26:1 67:1 150:1 172:1 722:1 5709:1 current
O 24:1 44:1 151:1 720:1 5710:1 outbreak
O 25:1 42:1 140:1 721:1 1025:1 ,
O 43:1 125:1 138:1 143:1 1023:1 caused
O 68:1 123:1 139:1 141:1 287:1 1024:1 by
B-DIS 26:1 66:1 86:1 124:1 142:1 285:1 a
I-DIS 24:1 67:1 84:1 140:1 286:1 3374:1 virus
O 25:1 85:1 125:1 138:1 158:1 3372:1 known
O 26:1 123:1 139:1 156:1 3373:1 13598:1 as
B-DIS 11:1 24:1 44:1 124:1 157:1 13596:1 H7N7
O 25:1 42:1 83:1 479:1 13597:1 ,
O 43:1 81:1 477:1 572:1 1097:1 is
O 82:1 152:1 478:1 570:1 1095:1 7088:1 not
O 113:1 116:1 150:1 571:1 1096:1 7086:1 dangerous
O 104:1 111:1 114:1 151:1 1049:1 7087:1 to
O 44:1 102:1 112:1 115:1 1047:1 people
O 42:1 103:1 134:1 1048:1 2072:1 ,
O 43:1 125:1 132:1 515:1 2070:1 but
O 68:1 123:1 133:1 173:1 513:1 2071:1 that
B-DIS 26:1 66:1 86:1 124:1 171:1 514:1 the
I-DIS 24:1 67:1 84:1 172:1 1010:1 2483:1 virus
O 25:1 85:1 611:1 1008:1 2481:1 7019:1 could
O 44:1 609:1 1009:1 2482:1 7017:1 mutate
O 42:1 74:1 610:1 7018:1 13733:1 ,
O 43:1 68:1 72:1 287:1 13731:1 triggering
O 66:1 73:1 285:1 572:1 10673:1 13732:1 a
O 67:1 152:1 286:1 570:1 7088:1 10671:1 potentially
O 26:1 150:1 571:1 6869:1 7086:1 10672:1 dangerous
B-DIS 24:1 151:1 152:1 2399:1 6867:1 7087:1 influenza
O 25:1 62:1 150:1 2397:1 6868:1 epidemic
O 4:1 8:1 60:1 151:1 2398:1 .
O 3:1 7:1 11:1 17:1 63:1 66:1 4166:1 The
O 11:1 15:1 17:1 64:1 67:1 1310:1 4164:1 World
O 11:1 15:1 16:1 17:1 1308:1 4165:1 4169:1 Health
O 11:1 15:1 16:1 89:1 503:1 1309:1 4167:1 Organization
O 16:1 87:1 501:1 728:1 4168:1 4694:1 -LSB-
O 11:1 88:1 95:1 502:1 641:1 726:1 4692:1 WHO
O 44:1 93:1 639:1 727:1 4693:1 -RSB-
O 42:1 94:1 640:1 821:1 824:1 ,
O 43:1 83:1 479:1 819:1 822:1 which
O 74:1 81:1 477:1 820:1 823:1 13736:1 is
O 68:1 72:1 82:1 287:1 478:1 13734:1 preparing
